Creighton University,8393
Crescent City Bartending School,393
Crevier's Academy of Cosmetology Arts,71
Criswell College,284
Crossroads Bible College,270
Crowder College,5434
Crowley's Ridge College,234
Crowley's Ridge Technical Institute,189
Crown College,1328
CRU Institute of Cosmetology and Barbering,72
Cuesta College,10232
Culinary Institute Inc,396
Culinary Institute of America,2793
Culinary Tech Center,124
Culpeper Cosmetology Training Center,57
Culver-Stockton College,1095
Cumberland County College,3148
Cumberland University,1963
CUNY Bernard M Baruch College,18286
CUNY Borough of Manhattan Community College,26748
CUNY Bronx Community College,10919
CUNY Brooklyn College,17580
CUNY City College,16048
CUNY Graduate School and University Center,7378
CUNY Hostos Community College,7210
CUNY Hunter College,22993
CUNY John Jay College of Criminal Justice,14430
CUNY Kingsborough Community College,15968
CUNY LaGuardia Community College,19456
CUNY Lehman College,13329
CUNY Medgar Evers College,6819
CUNY New York City College of Technology,17282
CUNY Queens College,19632
CUNY Queensborough Community College,15569
CUNY School of Law,436
CUNY System Office,
CUNY York College,8360
Curry College,2926
Curtis Institute of Music,173
Curve Metric School of Hair Design,56
Cutting Edge Academy,
Cuyahoga Community College District,23987
Cuyahoga Valley Career Center,119
Cuyamaca College,9738
CVPH Medical Center School of Radiologic Technology,11
CyberTex Institute of Technology,124
Cypress College,15941
D & L Academy of Hair Design,17
D A Dorsey Technical College,84
D'Jay's Institute of Cosmetology and Esthiology,61
D'Mart Institute,689
D'Youville College,2965
Dabney S Lancaster Community College,1373
Daemen College,2760
Dakota College at Bottineau,811
Dakota County Technical College,2566
Dakota State University,3190
Dakota Wesleyan University,996
Dallas Baptist University,5156
Dallas Barber & Stylist College,130
Dallas Christian College,252
Dallas County Community College District,
Dallas Institute of Funeral Service,95
Dallas Nursing Institute,244
Dallas Theological Seminary,2361
Dalton Institute of Esthetics and Cosmetology,20
Dalton State College,5188
Danville Area Community College,2666
Danville Community College,3405
Danville Regional Medical Center School of Health Professions,9
Daoist Traditions College of Chinese Medical Arts,73
Dartmouth College,6409
Darton State College,4120
Davenport University,7733
David Pressley School of Cosmetology,197
David's Academy of Beauty,72
Davidson College,1796
Davidson County Community College,3819
Davis & Elkins College,805
Davis College,114
Davis College,335
Davis Technical College,3225
Dawn Career Institute LLC,111
Dawson Community College,297
Daymar College-Bellevue,10
Daymar College-Bowling Green,306
Daymar College-Clarksville,854
Daymar College-Columbus,114
Daymar College-Louisville,
Daymar College-Louisville,
Daymar College-Madisonville,16
Daymar College-Murfreesboro,186
Daymar College-Nashville,221
Daymar College-New Boston,
Daymar College-Online,
Daymar College-Owensboro,71
Dayton Barber College,31
Dayton School of Medical Massage,271
Daytona College,235
Daytona State College,12706
DCI Career Institute,82
De Anza College,21716
De Wolff College Hair Styling and Cosmetology,44
Dean College,1339
Dean Institute of Technology,150
Debutantes School of Cosmetology and Nail Technology,40
Defiance College,648
DeHart Technical School,49
Del Mar College,11689
Delaware College of Art and Design,170
Delaware County Community College,11457
Delaware County Technical School-Practical Nursing Program,33
Delaware Learning Institute of Cosmetology,54
Delaware State University,4328
Delaware Technical Community College-Central Office,
Delaware Technical Community College-Terry,14479
Delaware Valley University,2376
Delgado Community College,15110
Dell'Arte International School of Physical Theatre,47
Delmarva Beauty Academy,50
Delta Beauty College,29
Delta College,9132
Delta College Inc,198
Delta College of Arts & Technology,280
Delta College of Arts & Technology-Lafayette Campus,219
Delta College-Slidell Campus,150
Delta Montrose Technical College,344
Delta School of Business and Technology,138
Delta State University,3584
Delta Technical College,464
Denham Springs Beauty School,79
Denison University,2277
Denmark College,110
Denmark Technical College,632
Dental Assistant Pro LLC-Columbus,19
Dental Assistant Pro-Lebanon,13
Denver College of Nursing,761
Denver Seminary,901
DePaul University,23110
DePauw University,2225
Dermal Science International Aesthetics and Nail Academy,130
Des Moines Area Community College,22446
Des Moines University-Osteopathic Medical Center,1585
DeSales University,3309
Design Institute of San Diego,143
Design's School of Cosmetology,67
Designer Barber & Stylist School,23
Detroit Business Institute-Downriver,44
DeVry College of New York,1734
DeVry University-Administrative Office,
DeVry University-Arizona,973
DeVry University-California,4636
DeVry University-Colorado,455
DeVry University-Florida,1373
DeVry University-Georgia,1832
DeVry University-Illinois,19340
DeVry University-Indiana,111
DeVry University-Missouri,348
DeVry University-Nevada,255
DeVry University-New Jersey,972
DeVry University-North Carolina,332
DeVry University-Ohio,1635
DeVry University-Oklahoma,104
DeVry University-Pennsylvania,533
DeVry University-Tennessee,181
DeVry University-Texas,1152
DeVry University-Virginia,687
Dewey University-Bayamon,242
Dewey University-Carolina,464
Dewey University-Fajardo,162
Dewey University-Hato Rey,828
Dewey University-Hato Rey,19
Dewey University-Juana Díaz,275
Dewey University-Manati,534
Dewey University-Mayaguez,214
Diablo Valley College,19419
Diamond Beauty College,249
Diamonds Cosmetology College,40
Dickinson College,2420
Dickinson State University,1386
Diesel Driving Academy-Baton Rouge,222
Diesel Driving Academy-Shreveport,153
DigiPen Institute of Technology,1062
Digital Film Academy,126
Digital Media Arts College,301
Digital Media Institute at InterTech,
DiGrigoli School of Cosmetology,29
Dillard University,1261
Diman Regional Technical Institute,68
Dine College,1396
Divers Academy International,30
Divers Institute of Technology,259
Diversified Vocational College,684
Divine Crown Academy of Cosmetology,31
Divine Mercy University,204
Divine Word College,64
Dixie State University,8993
Dixie Technical College,422
DLP Conemaugh Memorial Medical Center,205
DMost Beauty & Body Institute,7
Doane University-Arts & Sciences,1047
Doane University-Graduate and Professional Studies,1568
Dodge City Community College,1804
Dolce LLC The Academy,52
Dominican College of Blauvelt,2012
Dominican School of Philosophy & Theology,58
Dominican University,3522
Dominican University of California,1835
Dominion School of Hair Design,41
Don Roberts Beauty School,52
Don Roberts School of Hair Design,40
Dongguk University-Los Angeles,156
Donna's Academy of Hair Design,41
Donnelly College,389
Dordt College,1522
Dorsey Business Schools-Dearborn,332
Dorsey Business Schools-Farmington Hills,13
Dorsey Business Schools-Lansing,62
Dorsey Business Schools-Madison Heights,374
Dorsey Business Schools-Roseville,389
Dorsey Business Schools-Roseville Culinary Academy,130
Dorsey Business Schools-Saginaw,159
Dorsey Business Schools-Southgate,116
Dorsey Business Schools-Waterford Pontiac,159
Dorsey Business Schools-Wayne,196
Douglas Education Center,239
Douglas J Aveda Institute,787
Downey Adult School,864
Dragon Rises College of Oriental Medicine,50
Drake University,5001
Drew University,2129
Drexel University,24232
Drury University,3569
Duke University,15735
Duluth Business University,124
Dunwoody College of Technology,1264
Duquesne University,9343
Durham Beauty Academy,103
Durham Technical Community College,5174
Dutchess BOCES-Practical Nursing Program,124
Dutchess Community College,9346
DuVall's School of Cosmetology,88
Dyersburg State Community College,2816
E Q School of Hair Design,41
Ea La Mar's Cosmetology & Barber College,9
Eagle Gate College-Layton,311
Eagle Gate College-Murray,424
Eagle Rock College,99
Earlham College,1102
East Arkansas Community College,1143
East Carolina University,28962
East Central College,2966
East Central Community College,2336
East Central University,4160
East Georgia State College,3152
East Los Angeles College,36970
East Mississippi Community College,3905
East San Gabriel Valley Regional Occupational Program,167
East Stroudsburg University of Pennsylvania,6822
East Tennessee State University,14022
East Texas Baptist University,1461
East Valley Institute of Technology,192
East West College of Natural Medicine,131
East West College of the Healing Arts,212
East-West Healing Arts Institute,57
East-West University,
East-West University,514
Eastern Arizona College,6423
Eastern Center for Arts and Technology,40
Eastern College of Health Vocations-Little Rock,134
Eastern College of Health Vocations-New Orleans,87
Eastern Connecticut State University,5362
Eastern Florida State College,15825
Eastern Gateway Community College,4527
Eastern Illinois University,7415
Eastern International College-Belleville,222
Eastern International College-Jersey City,223
Eastern Iowa Community College District,7872
Eastern Kentucky University,16881
Eastern Maine Community College,2620
Eastern Mennonite University,1745
Eastern Michigan University,21246
Eastern Nazarene College,924
Eastern New Mexico University-Main Campus,6010
Eastern New Mexico University-Roswell Campus,2963
Eastern New Mexico University-Ruidoso Campus,635
Eastern Oklahoma County Technology Center,528
Eastern Oklahoma State College,1641
Eastern Oregon University,3176
Eastern School of Acupuncture and Traditional Medicine,64
Eastern Shore Community College,705
Eastern Suffolk BOCES,
Eastern Suffolk BOCES,12
Eastern Suffolk BOCES,300
Eastern University,3420
Eastern Virginia Career College,219
Eastern Virginia Medical School,1130
Eastern Washington University,12279
Eastern West Virginia Community and Technical College,726
Eastern Wyoming College,1604
Eastfield College,15029
Eastland-Fairfield Career and Technical Schools,115
Eastwick College-Hackensack,263
Eastwick College-Nutley,363
Eastwick College-Ramsey,780
Ecclesia College,271
Eckerd College,2046
eClips School of Cosmetology and Barbering,18
Ecotech Institute,204
ECPI University,12068
Ecumenical Theological Seminary,84
Eden Theological Seminary,143
Edge Tech Academy,
Edgecombe Community College,2228
Edgewood College,2552
EDIC College,1124
Edinboro University of Pennsylvania,6181
Edison State Community College,3402
EDMC Central Administrative Office,
Edmonds Community College,8348
EDP School,125
EDP University of Puerto Rico Inc-San Juan,1690
EDP University of Puerto Rico Inc-San Sebastian,1085
Education and Technology Institute,
Educational Technical College-Recinto de Coamo,220
Educational Technical College-Recinto de san Sebastian,190
Educators of Beauty College of Cosmetology-La Salle,25
Educators of Beauty College of Cosmetology-Rockford,80
Educators of Beauty College of Cosmetology-Sterling,43
EduMed Partners,
Edward Via College of Osteopathic Medicine,1810
Edward Waters College,3062
EHOVE Career Center,382
EINE Inc,32
El Camino College-Compton Center,7492
El Camino Community College District,24033
El Centro College,10750
El Paso Community College,29460
Elaine Sterling Institute,193
Elaine Steven Beauty College,161
Electrical Training Center,180
Elegance International,453
Elevate Salon Institute,47
Elevate Salon Institute-Chubbuck,23
Elgin Community College,9918
Eli Whitney Technical High School,22
Elim Bible Institute and College,122
Elite College of Cosmetology,75
Elite Cosmetology School,80
Elite Cosmetology  Barber & Spa Academy,
Elite Institute of Cosmetology,
Elite School of Cosmetology,70
Elite Welding Academy LLC,79
Elizabeth City State University,1357
Elizabeth Grady School of Esthetics and Massage Therapy,243
Elizabethtown College,1784
Elizabethtown College School of Continuing and Professional Studies,454
Elizabethtown Community and Technical College,6868
Ellsworth Community College,846
Elmezzi Graduate School of Molecular Medicine,11
Elmhurst College,3403
Elmira Business Institute,275
Elmira College,1187
Elon University,6739
Elyon College,
Embry-Riddle Aeronautical University-Daytona Beach,6011
Embry-Riddle Aeronautical University-Prescott,2439
Embry-Riddle Aeronautical University-Worldwide,14221
Emerald Coast Technical College,157
Emerson College,4442
Emily Griffith Technical College,4693
Emma's Beauty Academy-Juana Diaz,426
Emma's Beauty Academy-Mayaguez,339
Emmanuel College,920
Emmanuel College,2190
Emmaus Bible College,256
Emory & Henry College,1167
Emory University,14067
Emory University-Oxford College,978
Emperor's College of Traditional Oriental Medicine,232
Empire Beauty  School-Lehigh Valley,103
Empire Beauty School-Augusta,69
Empire Beauty School-Aurora,74
Empire Beauty School-Avondale,198
Empire Beauty School-Bloomfield,150
Empire Beauty School-Bloomington,105
Empire Beauty School-Bordentown,120
Empire Beauty School-Boston,183
Empire Beauty School-Brooklyn,116
Empire Beauty School-Buffalo,79
Empire Beauty School-Center City Philadelphia,272
Empire Beauty School-Chandler,62
Empire Beauty School-Charlotte,87
Empire Beauty School-Cheltenham,138
Empire Beauty School-Chenoweth,102
Empire Beauty School-Cherry Hill,83
Empire Beauty School-Cincinnati,164
Empire Beauty School-Concord,111
Empire Beauty School-Dixie,92
Empire Beauty School-Dunwoody,146
Empire Beauty School-E Greensboro,87
Empire Beauty School-E Memphis,112
Empire Beauty School-Elizabethtown,121
Empire Beauty School-Flagstaff,35
Empire Beauty School-Florence,94
Empire Beauty School-Framingham,77
Empire Beauty School-Glen Burnie,134
Empire Beauty School-Green Bay,34
Empire Beauty School-Gwinnett,112
Empire Beauty School-Hanover,79
Empire Beauty School-Hanover Park,67
Empire Beauty School-Harrisburg,118
Empire Beauty School-Hooksett,169
Empire Beauty School-Hurstborne,75
Empire Beauty School-Indianapolis,186
Empire Beauty School-Jackson,59
Empire Beauty School-Kennesaw,169
Empire Beauty School-Laconia,94
Empire Beauty School-Lakeland,
Empire Beauty School-Lancaster,100
Empire Beauty School-Lauderhill,77
Empire Beauty School-Lebanon,30
Empire Beauty School-Littleton,70
Empire Beauty School-Maine,174
Empire Beauty School-Malden,101
Empire Beauty School-Manhattan,514
Empire Beauty School-Michigan,250
Empire Beauty School-Midlothian,67
Empire Beauty School-Milwaukee,72
Empire Beauty School-Monroeville,131
Empire Beauty School-Morrow,254
Empire Beauty School-N Memphis,52
Empire Beauty School-Nashville,61
Empire Beauty School-NE Philadelphia,110
Empire Beauty School-North Hills,98
Empire Beauty School-Northlake,86
Empire Beauty School-NW Phoenix,95
Empire Beauty School-Owings Mills,94
Empire Beauty School-Paramus,92
Empire Beauty School-Peekskill,46
Empire Beauty School-Pineville,129
Empire Beauty School-Portsmouth,116
Empire Beauty School-Pottsville,43
Empire Beauty School-Queens,119
Empire Beauty School-Reading,115
Empire Beauty School-Richmond,85
Empire Beauty School-Rochester,99
Empire Beauty School-S Memphis,78
Empire Beauty School-Savannah,116
Empire Beauty School-Shamokin Dam,48
Empire Beauty School-Somersworth,130
Empire Beauty School-Speedway,180
Empire Beauty School-Spring Lake Park,86
Empire Beauty School-Springfield,124
Empire Beauty School-Stone Park,115
Empire Beauty School-Tampa,
Empire Beauty School-Thornton,85
Empire Beauty School-Tucson,104
Empire Beauty School-Union,79
Empire Beauty School-Vernon Hills,78
Empire Beauty School-Virginia Beach,157
Empire Beauty School-Warminster,32
Empire Beauty School-Warwick,91
Empire Beauty School-West Greensboro,77
Empire Beauty School-West Mifflin,86
Empire Beauty School-West Palm,195
Empire Beauty School-Winston-Salem,74
Empire Beauty School-Wyoming Valley,126
Empire Beauty School-York,89
Empire College,457
Employment Solutions-College for Technical Education,148
Emporia State University,5887
Endicott College,4835
Enid Beauty College,33
Enterprise State Community College,1755
Entourage Institute of Beauty and Esthetics,17
Epic Bible College,192
Episcopal Divinity School,48
Episcopal Theological Seminary of the Southwest,117
Eric Fisher Academy,159
Erie 1 BOCES,505
Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,143
Erie Community College,11278
Erie Institute of Technology Inc,363
Erikson Institute,269
Erskine College,822
Erwin Technical College,924
Escuela de Artes Plasticas y Diseno de Puerto Rico,555
Escuela de Peritos Electricistas de Isabela Inc,97
Escuela De Troqueleria Y Herramentaje,88
Escuela Hotelera de San Juan,979
Escuela Tecnica de Electricidad,375
Essex County College,9596
Estelle Medical Academy,73
Estelle Skin Care and Spa Institute,97
Estes Institute of Cosmetology Arts and Science,70
Estrella Mountain Community College,9344
Eternity Cosmetology School Corp,175
ETI School of Skilled Trades,210
ETI Technical College,144
Euphoria Institute of Beauty Arts & Sciences-Summerlin,248
Eureka College,672
European Academy of Cosmetology and Hairdressing,1
European Massage Therapy School-Las Vegas,77
Evangel University,1821
Evangel University - Assemblies of God Theological Seminary,322
Evangelical Theological Seminary,120
Evans Hairstyling College-Cedar City,59
Evans Hairstyling College-Rexburg,36
Evans Hairstyling College-St George,36
Everest College-Dallas,96
Everest College-Newport News,10
Everest College-Springfield,67
Everest Institute-Greenspoint,136
Everest Institute-Marietta,20
Everest University-Brandon,214
Everest University-Jacksonville,31
Everest University-Melbourne,77
Everest University-North Orlando,11
Everest University-Pompano Beach,220
Everest University-South Orlando,3653
Everett Community College,7619
Everglades University,2424
Evergreen Beauty and Barber College-Bellevue,46
Evergreen Beauty and Barber College-Everett,122
Evergreen Valley College,9092
Eves College of Hairstyling,99
Excelsior College,41658
Expertise Cosmetology Institute,161
Exposito School of Hair Design,37
Fairfield University,5137
Fairleigh Dickinson University-Florham Campus,3333
Fairleigh Dickinson University-Metropolitan Campus,8133
Fairmont State University,4049
Fairview Beauty Academy,38
Faith Baptist Bible College and Theological Seminary,274
Faith International University,588
Faith Theological Seminary,133
Family of Faith Christian University,69
Faris Technical Institute Inc,13
Farmingdale State College,9235
Fashion Focus Hair Academy,78
Fashion Institute of Technology,9261
Faulkner University,3319
Faust Institute of Cosmetology-Spirit Lake,11
Faust Institute of Cosmetology-Storm Lake,18
Fayette Beauty Academy,18
Fayette Beauty Academy-Ritz Beauty Academy,5
Fayette County Career & Technical Institute Practical Nursing Program,53
Fayette Institute of Technology,49
Fayetteville College of Cosmetology Arts and Sciences,41
Fayetteville State University,6223
Fayetteville Technical Community College,11380
Feather River Community College District,1973
Federico Beauty Institute,270
Felbry College School of Nursing,86
Felician University,2014
Ferrara's Beauty School,74
Ferris State University,14187
Ferrum College,1294
FIDM-Fashion Institute of Design & Merchandising-Los Angeles,2624
FIDM-Fashion Institute of Design & Merchandising-Orange County,103
FIDM-Fashion Institute of Design & Merchandising-San Diego,75
FIDM-Fashion Institute of Design & Merchandising-San Francisco,332
Fielding Graduate University,1046
FINE Mortuary College,91
Finger Lakes Community College,6520
Finger Lakes Health College of Nursing,126
Finger Lakes School of Massage,90
Finger Lakes School of Massage,71
Finger Lakes School of Massage,71
Finlandia University,507
Firelands Regional Medical Center School of Nursing,66
First Class Cosmetology School,68
First Coast Barber Academy,81
First Coast Technical College,418
First Institute Inc,221
Fisher College,2030
Fisk University,761
Fitchburg State University,6763
Five Branches University,336
Five Towns College,705
Flagler College-St Augustine,2621
Flagler College-Tallahassee,424
Flagler Technical Institute,117
Flair Beauty College,54
Flathead Valley Community College,2266
Fletcher Technical Community College,2063
Flint Hills Technical College,1020
Flint Institute of Barbering Inc,38
Florence-Darlington Technical College,6003
Florida Academy,150
Florida Academy of Health & Beauty,25
Florida Agricultural and Mechanical University,9619
Florida Atlantic University,30541
Florida Barber Academy,153
Florida Career College,529
Florida Career College-Boynton Beach,441
Florida Career College-Hialeah,442
Florida Career College-Houston Campus,557
Florida Career College-Jacksonville,385
Florida Career College-Kendall,25
Florida Career College-Lauderdale Lakes,831
Florida Career College-Margate,488
Florida Career College-Miami,340
Florida Career College-Orlando,859
Florida Career College-Tampa,268
Florida Career College-UEI College-Phoenix,274
Florida Career College-West Palm Beach,524
Florida Coastal School of Law,688
Florida College,537
Florida College of Integrative Medicine,92
Florida College of Natural Health-Maitland,456
Florida College of Natural Health-Miami,177
Florida College of Natural Health-Pompano Beach,201
Florida Education Institute,316
Florida Gateway College,3197
Florida Gulf Coast University,14821
Florida Institute of Recording Sound and Technology,186
Florida Institute of Technology,6451
Florida Institute of Technology-Online,2774
Florida Institute of Ultrasound Inc,79
Florida International Training Institute,92
Florida International University,55003
Florida Keys Community College,1013
Florida Memorial University,1339
Florida National University-Main Campus,3251
Florida Panhandle Technical College,241
Florida Polytechnic University,1315
Florida School of Massage,94
Florida School of Traditional Midwifery,53
Florida Southern College,2977
Florida SouthWestern State College,16627
Florida State College at Jacksonville,24078
Florida State University,41173
Florida Technical College,4753
Florida Vocational Institute,302
Focus Personal Training Institute,75
Focus-Hope Information Technologies Center,46
Folsom Lake College,8499
Fond du Lac Tribal and Community College,2101
Fontbonne University,1526
Foothill College,15369
Foothill-De Anza Community College District,
Forbes Road Career and Technology Center,10
Fordham University,15582
Forrest College,106
Forsyth Technical Community College,7890
Fort Hays State University,14658
Fort Lewis College,3600
Fort Myers Technical College,736
Fort Peck Community College,385
Fort Pierce Beauty Academy,35
Fort Scott Community College,1872
Fort Valley State University,2679
Fort Worth Beauty School,58
Fortis College,371
Fortis College-Baton Rouge,353
Fortis College-Centerville,861
Fortis College-Cincinnati,409
Fortis College-Columbia,324
Fortis College-Columbus,789
Fortis College-Cutler Bay,
Fortis College-Cuyahoga Falls,504
Fortis College-Dothan,197
Fortis College-Foley,144
Fortis College-Grand Prairie,154
Fortis College-Houston,280
Fortis College-Indianapolis,280
Fortis College-Landover,619
Fortis College-Montgomery,318
Fortis College-Montgomery,292
Fortis College-Norfolk,298
Fortis College-Orange Park,425
Fortis College-Phoenix,260
Fortis College-Ravenna,173
Fortis College-Richmond,398
Fortis College-Salt Lake City,392
Fortis College-Smyrna,652
Fortis Institute-Baltimore,343
Fortis Institute-Birmingham,506
Fortis Institute-Cookeville,221
Fortis Institute-Erie,524
Fortis Institute-Forty Fort,140
Fortis Institute-Houston,456
Fortis Institute-Lawrenceville,238
Fortis Institute-Nashville,368
Fortis Institute-Pensacola,624
Fortis Institute-Port Saint Lucie,408
Fortis Institute-Scranton,330
Fortis Institute-Towson,435
Fortis Institute-Wayne,534
Fosbre Academy of Hair Design,12
Fosters Cosmetology College,49
Fountain of Youth Academy of Cosmetology,61
Fountainhead College of Technology,109
Four County Career Center,152
Four Rivers Career Center,35
Fox College,374
Fox Valley Technical College,10890
Framingham State University,5977
Francis Marion University,3874
Francis Tuttle Technology Center,2183
Franciscan Missionaries of Our Lady University,1409
Franciscan School of Theology,40
Franciscan University of Steubenville,2759
Frank Phillips College,1556
Franklin Academy,19
Franklin and Marshall College,2255
Franklin Career Institute,290
Franklin College,1023
Franklin County Career and Technology Center,83
Franklin Hair Academy School of Cosmetology,13
Franklin Pierce University,2392
Franklin Technology-MSSU,165
Franklin University,5006
Franklin W Olin College of Engineering,378
Fred D. Learey Technical College,613
Fred K Marchman Technical College,212
Fred W Eberle Technical Center,167
Frederick Community College,6252
Frederick School of Cosmetology,21
Fredrick and Charles Beauty College,61
Freed-Hardeman University,1906
Fremont College,277
French Academy of Cosmetology,48
Fresno City College,22925
Fresno Pacific University,3564
Friends University,1676
Front Range Community College,18966
Frontier Community College,1952
Frontier Nursing University,1784
Frostburg State University,5676
Full Sail University,19443
Fuller Theological Seminary,2435
Fullerton College,24073
Fulton-Montgomery Community College,2634
Furman,3003
Futura Career Institute,236
Future Generations University,31
Future-Tech Institute,102
G Skin & Beauty Institute,303
Gadsden State Community College,5109
Gadsden Technical Institute,
Galaxy Medical College,47
Galen College of Nursing-ARH,
Galen College of Nursing-Cincinnati,407
Galen College of Nursing-Louisville,1334
Galen College of Nursing-San Antonio,1204
Galen College of Nursing-Tampa Bay,962
Gallaudet University,1566
Gallipolis Career College,54
Galveston College,2201
Gannon University,4343
Garden City Community College,2053
Garden State Science and Technology Institute,43
Gardner-Webb University,3915
Garnet Career Center,120
Garrett College,754
Garrett-Evangelical Theological Seminary,329
Gary Manuel Aveda Institute,266
Gaston College,5633
Gateway Community and Technical College,4449
Gateway Community College,7217
GateWay Community College,5058
GateWay Community College-Central City,625
Gateway Technical College,8722
Gavilan College,5847
GDS Institute,80
Geisinger Commonwealth School of Medicine,500
Geisinger-Lewistown Hospital School of Nursing,46
Gem City College,41
Gemini School of Visual Arts & Communication,21
Gemological Institute of America-Carlsbad,302
Gemological Institute of America-New York,213
Gene Juarez Academy of Beauty-Federal Way,199
Gene Juarez Academy of Beauty-Mountlake Terrace,164
Genesee Community College,6135
Genesee Valley BOCES-Practical Nursing Program,129
Genesis Career College-Cookeville,162
Genesis Career College-Lebanon,128
Geneva College,1666
Gentle Healing School of Massage,26
George C Wallace Community College-Dothan,4543
George C Wallace State Community College-Hanceville,5445
George C Wallace State Community College-Selma,1618
George Fox University,4139
George Mason University,34909
George Stone Technical Center,539
George T Baker Aviation Technical College,712
George Washington University,27159
Georgetown College,1526
Georgetown University,18525
Georgia Beauty Academy,135
Georgia Career Institute,506
Georgia Christian University,363
Georgia College & State University,6915
Georgia Gwinnett College,12052
Georgia Highlands College,6013
Georgia Institute of Cosmetology,302
Georgia Institute of Technology-Main Campus,26839
Georgia Military College,8234
Georgia Northwestern Technical College,6016
Georgia Piedmont Technical College,4103
Georgia Southern University,20673
Georgia Southwestern State University,2954
Georgia State University,32237
Georgia State University-Perimeter College,18727
Georgian Court University,2302
Georgie International Beauty Institute,
Gerbers Akron Beauty School,64
Germanna Community College,6701
Gettysburg College,2394
Gill-Tech Academy of Hair Design,42
Glen Dow Academy of Hair Design,88
Glen Oaks Community College,1187
Glendale Career College,265
Glendale Community College,15178
Glendale Community College,19000
Glenville State College,1641
Glenwood Beauty Academy,36
Global Health College,333
Global Institute,31
Globe University-Madison East,
Globe University-Minneapolis,
Globe University–Wausau,
Gnomon School of Visual Effects,434
Goddard College,505
Gods Bible School and College,294
Gogebic Community College,1110
Golden Gate University-San Francisco,2656
Golden State College of Court Reporting,45
Golden West College,11857
Goldey-Beacom College,2063
Golf Academy of America-Dallas,89
Golf Academy of America-Myrtle Beach,168
Golf Academy of America-Orlando,109
Golf Academy of America-Phoenix,99
Golf Academy of America-San Diego,117
Gonzaga University,7567
Good Samaritan College of Nursing and Health Science,403
Goodwin College,3546
Gordon College,2004
Gordon Cooper Technology Center,875
Gordon State College,3901
Gordon-Conwell Theological Seminary,1762
Goshen College,870
Goucher College,2172
Gould's Academy,89
Governors State University,5819
Grabber School of Hair Design,128
Grace Bible College,1012
Grace College and Theological Seminary,2300
Grace College of Barbering,17
Grace College of Divinity,112
Grace International Beauty School,39
Grace Mission University,223
Grace School of Theology,315
Grace University,393
Graceland University-Lamoni,2233
Graduate Theological Union,187
Grady Health System Professional Schools,70
Graham Hospital School of Nursing,38
Graham Webb International Academy of Hair,94
Grambling State University,4863
Grand Canyon University,75834
Grand Rapids Community College,14464
Grand River Technical School,61
Grand Valley State University,25460
Grand View University,1971
Granite State College,2141
Grantham University,8637
Gratz College,306
Grays Harbor College,1973
Grayson College,4600
Great Basin College,3396
Great Bay Community College,1971
Great Falls College Montana State University,1674
Great Lakes Christian College,133
Great Lakes Institute of Technology,279
Great Lakes Truck Driving School,
Great Oaks Career Campuses,336
Great Plains Technology Center,204
Greater Altoona Career & Technology Center,292
Greater Johnstown Career and Technology Center,149
Greater Lowell Technical School,80
Green Country Technology Center,297
Green Mountain College,755
Green River College,8050
Greene County Career and Technology Center,37
Greene County Vocational School District,35
Greenfield Community College,1957
Greensboro College,1037
Greenville Technical College,11932
Greenville University,1211
Grinnell College,1699
Grossmont College,18498
Grossmont-Cuyamaca Community College District,
Grove City College,2336
Guam Community College,2142
Guilford College,1809
Guilford Technical Community College,11059
Gulf Coast State College,5483
Gupton Jones College of Funeral Service,236
Gurnick Academy of Medical Arts,1147
Gustavus Adolphus College,2250
Guy's Shreveport Academy of Cosmetology Inc,26
Gwinnett College,183
Gwinnett College-Lilburn,286
Gwinnett College-Marietta Campus,74
Gwinnett College-Sandy Springs,115
Gwinnett Institute,
Gwinnett Technical College,7479
Gwynedd Mercy University,2667
H Councill Trenholm State Community College,1661
Hacienda La Puente Adult Education,3951
Hagerstown Community College,4061
Hair Academy,11
Hair Academy 110,21
Hair Academy II,226
Hair Academy Inc-New Carrollton,388
Hair Academy of Safford,57
Hair Academy School of Barbering & Beauty,25
Hair California Beauty Academy,14
Hair Design Institute,67
Hair Design Institute,83
Hair Dynamics Education Center,117
Hair Expressions Academy,122
Hair Fashions By Kaye Beauty College-Noblesville,54
Hair Professionals Academy of Cosmetology,210
Hair Professionals Career College,73
Hair Professionals Career College,81
Hair Professionals School of Cosmetology,89
Hairitage Hair Academy,58
Hairmasters Institute of Cosmetology,117
Halifax Community College,1136
Hallmark University,928
Hamilton College,1883
Hamilton Fulton Montgomery BOCES-Practical Nursing Program,25
Hamilton Technical College,163
Hamline University,3852
Hampden-Sydney College,1027
Hampshire College,1321
Hampton University,4646
Hamrick School,155
Hands on Therapy,53
Hannah E Mullins School of Practical Nursing,50
Hannibal-LaGrange University,1098
Hanover College,1090
Harcum College,1530
Hardin-Simmons University,2205
Harding University,5902
Harford Community College,6239
Harmony Health Care Institute,
Harrington College of Design,33
Harris School of Business-Cherry Hill Campus,363
Harris School of Business-Danbury,17
Harris School of Business-Dover Campus,325
Harris School of Business-Hamilton Campus,154
Harris School of Business-Linwood Campus,167
Harris School of Business-Upper Darby Campus,652
Harris School of Business-Voorhees Campus,373
Harris School of Business-Wilmington Campus,286
Harris-Stowe State University,1464
Harrisburg Area Community College,18837
Harrisburg University of Science and Technology,2992
Harrison College-Grove City,237
Harrison College-Indianapolis,2730
Harrison College-Morrisville,141
Hartford Seminary,138
Hartnell College,12328
