yearstart,yearend,locationabbr,locationdesc,datasource,topic,question,response,datavalueunit,datavaluetype,datavalue,datavaluealt,datavaluefootnotesymbol,datavaluefootnote,lowconfidencelimit,highconfidencelimit,stratificationcategory1,stratification1,stratificationcategory2,stratification2,stratificationcategory3,stratification3,geolocation,responseid,locationid,topicid,questionid,datavaluetypeid,stratificationcategoryid1,stratificationid1,stratificationcategoryid2,stratificationid2,stratificationcategoryid3,stratificationid3
2015,2015,IN,Indiana,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-86.14996019399968 39.766910452000445),,18,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,IA,Iowa,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-93.81649055599968 42.46940091300047),,19,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,KY,Kentucky,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-84.77497104799966 37.645970271000465),,21,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,LA,Louisiana,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-92.44568007099969 31.31266064400046),,22,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,ME,Maine,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-68.98503133599962 45.254228894000505),,23,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,MD,Maryland,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-76.60926011099963 39.29058096400047),,24,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.4,3.4,,,2.1,5.5,Race/Ethnicity,Hispanic,,,,,POINT(-72.08269067499964 42.27687047000046),,25,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,MI,Michigan,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-84.71439026999968 44.6613195430005),,26,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,MN,Minnesota,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-94.79420050299967 46.35564873600049),,27,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,MS,Mississippi,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-89.53803082499968 32.745510099000455),,28,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,MO,Missouri,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-92.56630005299968 38.635790776000476),,29,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,MT,Montana,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-109.42442064499971 47.06652897200047),,30,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,NE,Nebraska,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.2,3.2,,,1.9,5.3,Race/Ethnicity,Hispanic,,,,,POINT(-99.36572062299967 41.6410409880005),,31,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,NV,Nevada,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,4.9,4.9,,,2.7,8.6,Race/Ethnicity,Hispanic,,,,,POINT(-117.07184056399967 39.493240390000494),,32,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,NH,New Hampshire,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-71.50036091999965 43.65595011300047),,33,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,NJ,New Jersey,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.3,3.3,,,2.1,5.1,Race/Ethnicity,Hispanic,,,,,POINT(-74.27369128799967 40.13057004800049),,34,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,NM,New Mexico,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.8,2.8,,,2,3.8,Race/Ethnicity,Hispanic,,,,,POINT(-106.24058098499967 34.52088095200048),,35,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,NY,New York,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.8,3.8,,,2.7,5.4,Race/Ethnicity,Hispanic,,,,,POINT(-75.54397042699964 42.82700103200045),,36,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,NC,North Carolina,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-79.15925046299964 35.466220975000454),,37,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,ND,North Dakota,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-100.11842104899966 47.47531977900047),,38,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,OH,Ohio,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-82.40426005599966 40.06021014100048),,39,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,OK,Oklahoma,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-97.52107021399968 35.47203135600046),,40,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,OR,Oregon,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-120.15503132599969 44.56744942400047),,41,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,PA,Pennsylvania,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-77.86070029399963 40.79373015200048),,42,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,RI,Rhode Island,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-71.52247031399963 41.70828019300046),,44,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,SC,South Carolina,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-81.04537120699968 33.998821303000454),,45,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,SD,South Dakota,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-100.3735306369997 44.353130053000484),,46,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,TN,Tennessee,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-85.77449091399967 35.68094058000048),,47,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,TX,Texas,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,4.4,4.4,,,3.5,5.6,Race/Ethnicity,Hispanic,,,,,POINT(-99.42677020599967 31.827240407000488),,48,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,UT,Utah,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.4,3.4,,,2.3,4.9,Race/Ethnicity,Hispanic,,,,,POINT(-111.58713063499971 39.360700171000474),,49,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,VT,Vermont,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-72.51764079099962 43.62538123900049),,50,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,VA,Virginia,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.1,7.1,,,4.4,11.1,Race/Ethnicity,Hispanic,,,,,POINT(-78.45789046299967 37.54268067400045),,51,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,WA,Washington,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.8,3.8,,,2.5,5.8,Race/Ethnicity,Hispanic,,,,,POINT(-120.47001078999972 47.52227862900048),,53,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,WV,West Virginia,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-80.71264013499967 38.66551020200046),,54,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,WI,Wisconsin,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-89.81637074199966 44.39319117400049),,55,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,WY,Wyoming,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-108.10983035299967 43.23554134300048),,56,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,GU,Guam,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(144.793731 13.444304),,66,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,PR,Puerto Rico,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,4.9,4.9,,,4.2,5.8,Race/Ethnicity,Hispanic,,,,,POINT(-66.590149 18.220833),,72,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,VI,Virgin Islands,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,POINT(-64.896335 18.335765),,78,ALC,ALC5_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,AL,Alabama,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-86.63186076199969 32.84057112200048),,1,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,AK,Alaska,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,4.8,4.8,,,2.9,7.7,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-147.72205903599973 64.84507995700051),,2,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,AZ,Arizona,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),,4,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,AR,Arkansas,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),,5,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,CA,California,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.3,3.3,,,2.1,5.2,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),,6,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,CO,Colorado,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),,8,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,CT,Connecticut,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-72.64984095199964 41.56266102000046),,9,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,DE,Delaware,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-75.57774116799965 39.008830667000495),,10,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,DC,District of Columbia,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-77.036871 38.907192),,11,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,FL,Florida,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-81.92896053899966 28.932040377000476),,12,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,GA,Georgia,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-83.62758034599966 32.83968109300048),,13,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,HI,Hawaii,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.5,5.5,,,4,7.4,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-157.85774940299973 21.304850435000446),,15,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,ID,Idaho,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-114.3637300419997 43.682630005000476),,16,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,IL,Illinois,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-88.99771017799969 40.48501028300046),,17,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,IN,Indiana,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-86.14996019399968 39.766910452000445),,18,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,IA,Iowa,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-93.81649055599968 42.46940091300047),,19,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,KS,Kansas,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.6,2.6,,,1.5,4.4,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),,20,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,KY,Kentucky,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-84.77497104799966 37.645970271000465),,21,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,LA,Louisiana,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-92.44568007099969 31.31266064400046),,22,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,ME,Maine,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-68.98503133599962 45.254228894000505),,23,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,MD,Maryland,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-76.60926011099963 39.29058096400047),,24,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-72.08269067499964 42.27687047000046),,25,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,MI,Michigan,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-84.71439026999968 44.6613195430005),,26,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,MN,Minnesota,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,4.6,4.6,,,2.8,7.3,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-94.79420050299967 46.35564873600049),,27,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,MS,Mississippi,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-89.53803082499968 32.745510099000455),,28,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,MO,Missouri,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-92.56630005299968 38.635790776000476),,29,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,MT,Montana,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-109.42442064499971 47.06652897200047),,30,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,NE,Nebraska,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-99.36572062299967 41.6410409880005),,31,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,NV,Nevada,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-117.07184056399967 39.493240390000494),,32,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,NH,New Hampshire,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-71.50036091999965 43.65595011300047),,33,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,NJ,New Jersey,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-74.27369128799967 40.13057004800049),,34,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,NM,New Mexico,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-106.24058098499967 34.52088095200048),,35,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,NY,New York,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.7,2.7,,,1.5,4.7,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-75.54397042699964 42.82700103200045),,36,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,NC,North Carolina,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-79.15925046299964 35.466220975000454),,37,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,ND,North Dakota,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-100.11842104899966 47.47531977900047),,38,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,OH,Ohio,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-82.40426005599966 40.06021014100048),,39,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,OK,Oklahoma,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,3,3,,,1.7,5.3,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-97.52107021399968 35.47203135600046),,40,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,OR,Oregon,BRFSS,Alcohol,Heavy drinking among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-120.15503132599969 44.56744942400047),,41,ALC,ALC5_1,AGEADJPREV,RACE,OTH,,,,
