yearstart,yearend,locationabbr,locationdesc,datasource,topic,question,response,datavalueunit,datavaluetype,datavalue,datavaluealt,datavaluefootnotesymbol,datavaluefootnote,lowconfidencelimit,highconfidencelimit,stratificationcategory1,stratification1,stratificationcategory2,stratification2,stratificationcategory3,stratification3,geolocation,responseid,locationid,topicid,questionid,datavaluetypeid,stratificationcategoryid1,stratificationid1,stratificationcategoryid2,stratificationid2,stratificationcategoryid3,stratificationid3
2011,2011,CO,Colorado,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),,8,COPD,COPD4_0_1,AGEADJPREV,RACE,MRC,,,,
2011,2011,CO,Colorado,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),,8,COPD,COPD4_0_1,AGEADJPREV,RACE,OTH,,,,
2011,2011,CO,Colorado,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,68.5,68.5,,,63.1,73.4,Overall,Overall,,,,,POINT(-106.13361092099967 38.843840757000464),,8,COPD,COPD4_0_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,CO,Colorado,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,64.2,64.2,,,58,69.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),,8,COPD,COPD4_0_1,AGEADJPREV,RACE,WHT,,,,
2011,2011,UT,Utah,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,58.8,58.8,,,49,67.9,Gender,Male,,,,,POINT(-111.58713063499971 39.360700171000474),,49,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENM,,,,
2011,2011,CT,Connecticut,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-72.64984095199964 41.56266102000046),,9,COPD,COPD4_0_1,AGEADJPREV,RACE,BLK,,,,
2011,2011,CT,Connecticut,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,61,61,,,51.3,69.9,Gender,Female,,,,,POINT(-72.64984095199964 41.56266102000046),,9,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENF,,,,
2011,2011,CT,Connecticut,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-72.64984095199964 41.56266102000046),,9,COPD,COPD4_0_1,AGEADJPREV,RACE,HIS,,,,
2011,2011,CT,Connecticut,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,57.4,57.4,,,43.6,70.1,Gender,Male,,,,,POINT(-72.64984095199964 41.56266102000046),,9,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENM,,,,
2011,2011,CT,Connecticut,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-72.64984095199964 41.56266102000046),,9,COPD,COPD4_0_1,AGEADJPREV,RACE,MRC,,,,
2011,2011,CT,Connecticut,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-72.64984095199964 41.56266102000046),,9,COPD,COPD4_0_1,AGEADJPREV,RACE,OTH,,,,
2011,2011,CT,Connecticut,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,60.1,60.1,,,51.7,67.9,Overall,Overall,,,,,POINT(-72.64984095199964 41.56266102000046),,9,COPD,COPD4_0_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,CT,Connecticut,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,62.2,62.2,,,52.5,71,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-72.64984095199964 41.56266102000046),,9,COPD,COPD4_0_1,AGEADJPREV,RACE,WHT,,,,
2011,2011,DC,District of Columbia,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,68,68,,,56.8,77.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-77.036871 38.907192),,11,COPD,COPD4_0_1,AGEADJPREV,RACE,BLK,,,,
2011,2011,DC,District of Columbia,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,66.8,66.8,,,55.9,76.2,Gender,Female,,,,,POINT(-77.036871 38.907192),,11,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENF,,,,
2011,2011,DC,District of Columbia,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-77.036871 38.907192),,11,COPD,COPD4_0_1,AGEADJPREV,RACE,HIS,,,,
2011,2011,DC,District of Columbia,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,79.1,79.1,,,63.2,89.2,Gender,Male,,,,,POINT(-77.036871 38.907192),,11,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENM,,,,
2011,2011,DC,District of Columbia,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-77.036871 38.907192),,11,COPD,COPD4_0_1,AGEADJPREV,RACE,MRC,,,,
2011,2011,DC,District of Columbia,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-77.036871 38.907192),,11,COPD,COPD4_0_1,AGEADJPREV,RACE,OTH,,,,
2011,2011,DC,District of Columbia,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,70.8,70.8,,,61.8,78.3,Overall,Overall,,,,,POINT(-77.036871 38.907192),,11,COPD,COPD4_0_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,DC,District of Columbia,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,71.1,71.1,,,52.5,84.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-77.036871 38.907192),,11,COPD,COPD4_0_1,AGEADJPREV,RACE,WHT,,,,
2011,2011,DE,Delaware,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-75.57774116799965 39.008830667000495),,10,COPD,COPD4_0_1,AGEADJPREV,RACE,BLK,,,,
2011,2011,DE,Delaware,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,60.6,60.6,,,49.6,70.7,Gender,Female,,,,,POINT(-75.57774116799965 39.008830667000495),,10,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENF,,,,
2011,2011,DE,Delaware,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-75.57774116799965 39.008830667000495),,10,COPD,COPD4_0_1,AGEADJPREV,RACE,HIS,,,,
2011,2011,DE,Delaware,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,67.9,67.9,,,57,77.1,Gender,Male,,,,,POINT(-75.57774116799965 39.008830667000495),,10,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENM,,,,
2011,2011,DE,Delaware,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-75.57774116799965 39.008830667000495),,10,COPD,COPD4_0_1,AGEADJPREV,RACE,MRC,,,,
2011,2011,DE,Delaware,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-75.57774116799965 39.008830667000495),,10,COPD,COPD4_0_1,AGEADJPREV,RACE,OTH,,,,
2011,2011,DE,Delaware,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,62.7,62.7,,,53.9,70.8,Overall,Overall,,,,,POINT(-75.57774116799965 39.008830667000495),,10,COPD,COPD4_0_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,DE,Delaware,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,69.2,69.2,,,60.6,76.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-75.57774116799965 39.008830667000495),,10,COPD,COPD4_0_1,AGEADJPREV,RACE,WHT,,,,
2011,2011,FL,Florida,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,61.9,61.9,,,48.2,73.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-81.92896053899966 28.932040377000476),,12,COPD,COPD4_0_1,AGEADJPREV,RACE,BLK,,,,
2011,2011,FL,Florida,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,72.5,72.5,,,66.9,77.5,Gender,Female,,,,,POINT(-81.92896053899966 28.932040377000476),,12,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENF,,,,
2011,2011,FL,Florida,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-81.92896053899966 28.932040377000476),,12,COPD,COPD4_0_1,AGEADJPREV,RACE,HIS,,,,
2011,2011,FL,Florida,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,61,61,,,52.2,69.1,Gender,Male,,,,,POINT(-81.92896053899966 28.932040377000476),,12,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENM,,,,
2011,2011,FL,Florida,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-81.92896053899966 28.932040377000476),,12,COPD,COPD4_0_1,AGEADJPREV,RACE,MRC,,,,
2011,2011,FL,Florida,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-81.92896053899966 28.932040377000476),,12,COPD,COPD4_0_1,AGEADJPREV,RACE,OTH,,,,
2011,2011,FL,Florida,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,67.8,67.8,,,62.9,72.3,Overall,Overall,,,,,POINT(-81.92896053899966 28.932040377000476),,12,COPD,COPD4_0_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,FL,Florida,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,65.9,65.9,,,60.2,71.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-81.92896053899966 28.932040377000476),,12,COPD,COPD4_0_1,AGEADJPREV,RACE,WHT,,,,
2011,2011,GA,Georgia,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,74.8,74.8,,,65.1,82.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-83.62758034599966 32.83968109300048),,13,COPD,COPD4_0_1,AGEADJPREV,RACE,BLK,,,,
2011,2011,GA,Georgia,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,68.3,68.3,,,62.5,73.6,Gender,Female,,,,,POINT(-83.62758034599966 32.83968109300048),,13,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENF,,,,
2011,2011,GA,Georgia,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-83.62758034599966 32.83968109300048),,13,COPD,COPD4_0_1,AGEADJPREV,RACE,HIS,,,,
2011,2011,GA,Georgia,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,74.2,74.2,,,66.2,81,Gender,Male,,,,,POINT(-83.62758034599966 32.83968109300048),,13,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENM,,,,
2011,2011,GA,Georgia,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-83.62758034599966 32.83968109300048),,13,COPD,COPD4_0_1,AGEADJPREV,RACE,MRC,,,,
2011,2011,GA,Georgia,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-83.62758034599966 32.83968109300048),,13,COPD,COPD4_0_1,AGEADJPREV,RACE,OTH,,,,
2011,2011,GA,Georgia,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,70,70,,,65.2,74.4,Overall,Overall,,,,,POINT(-83.62758034599966 32.83968109300048),,13,COPD,COPD4_0_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,GA,Georgia,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,68.7,68.7,,,63,73.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-83.62758034599966 32.83968109300048),,13,COPD,COPD4_0_1,AGEADJPREV,RACE,WHT,,,,
2011,2011,GU,Guam,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(144.793731 13.444304),,66,COPD,COPD4_0_1,AGEADJPREV,RACE,BLK,,,,
2011,2011,GU,Guam,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Female,,,,,POINT(144.793731 13.444304),,66,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENF,,,,
2011,2011,GU,Guam,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(144.793731 13.444304),,66,COPD,COPD4_0_1,AGEADJPREV,RACE,HIS,,,,
2011,2011,GU,Guam,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Male,,,,,POINT(144.793731 13.444304),,66,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENM,,,,
2011,2011,GU,Guam,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(144.793731 13.444304),,66,COPD,COPD4_0_1,AGEADJPREV,RACE,MRC,,,,
2011,2011,GU,Guam,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(144.793731 13.444304),,66,COPD,COPD4_0_1,AGEADJPREV,RACE,OTH,,,,
2011,2011,GU,Guam,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Overall,Overall,,,,,POINT(144.793731 13.444304),,66,COPD,COPD4_0_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,GU,Guam,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(144.793731 13.444304),,66,COPD,COPD4_0_1,AGEADJPREV,RACE,WHT,,,,
2011,2011,HI,Hawaii,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-157.85774940299973 21.304850435000446),,15,COPD,COPD4_0_1,AGEADJPREV,RACE,BLK,,,,
2011,2011,HI,Hawaii,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,52.3,52.3,,,41,63.4,Gender,Female,,,,,POINT(-157.85774940299973 21.304850435000446),,15,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENF,,,,
2011,2011,HI,Hawaii,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-157.85774940299973 21.304850435000446),,15,COPD,COPD4_0_1,AGEADJPREV,RACE,HIS,,,,
2011,2011,HI,Hawaii,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,43.3,43.3,,,30.9,56.7,Gender,Male,,,,,POINT(-157.85774940299973 21.304850435000446),,15,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENM,,,,
2011,2011,HI,Hawaii,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,68.5,68.5,,,54.5,79.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-157.85774940299973 21.304850435000446),,15,COPD,COPD4_0_1,AGEADJPREV,RACE,MRC,,,,
2011,2011,HI,Hawaii,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,36.4,36.4,,,25.1,49.4,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-157.85774940299973 21.304850435000446),,15,COPD,COPD4_0_1,AGEADJPREV,RACE,OTH,,,,
2011,2011,HI,Hawaii,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,48.6,48.6,,,39.8,57.4,Overall,Overall,,,,,POINT(-157.85774940299973 21.304850435000446),,15,COPD,COPD4_0_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,HI,Hawaii,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,47.7,47.7,,,36.6,59,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-157.85774940299973 21.304850435000446),,15,COPD,COPD4_0_1,AGEADJPREV,RACE,WHT,,,,
2011,2011,IA,Iowa,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-93.81649055599968 42.46940091300047),,19,COPD,COPD4_0_1,AGEADJPREV,RACE,BLK,,,,
2011,2011,IA,Iowa,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,65.1,65.1,,,56.5,72.8,Gender,Female,,,,,POINT(-93.81649055599968 42.46940091300047),,19,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENF,,,,
2011,2011,IA,Iowa,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-93.81649055599968 42.46940091300047),,19,COPD,COPD4_0_1,AGEADJPREV,RACE,HIS,,,,
2011,2011,IA,Iowa,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,65.1,65.1,,,53.7,75,Gender,Male,,,,,POINT(-93.81649055599968 42.46940091300047),,19,COPD,COPD4_0_1,AGEADJPREV,GENDER,GENM,,,,
2011,2011,IA,Iowa,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-93.81649055599968 42.46940091300047),,19,COPD,COPD4_0_1,AGEADJPREV,RACE,MRC,,,,
2011,2011,IA,Iowa,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of activity limitation among adults >= 45 years with diagnosed chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-93.81649055599968 42.46940091300047),,19,COPD,COPD4_0_1,AGEADJPREV,RACE,OTH,,,,
